locA	locB	share border	is international
RiverGee	GrandCapeMount	0	0
Sinoe	GrandCapeMount	0	0
Boffa	GrandCapeMount	0	1
Boke	GrandCapeMount	0	1
Fria	GrandCapeMount	0	1
Gaoual	GrandCapeMount	0	1
Koundara	GrandCapeMount	0	1
Conakry	GrandCapeMount	0	1
Dabola	GrandCapeMount	0	1
Dinguiraye	GrandCapeMount	0	1
Faranah	GrandCapeMount	0	1
Kissidougou	GrandCapeMount	0	1
Kerouane	GrandCapeMount	0	1
Kankan	GrandCapeMount	0	1
Kouroussa	GrandCapeMount	0	1
Mandiana	GrandCapeMount	0	1
Siguiri	GrandCapeMount	0	1
Coyah	GrandCapeMount	0	1
Dubreka	GrandCapeMount	0	1
Forecariah	GrandCapeMount	0	1
Kindia	GrandCapeMount	0	1
Telimele	GrandCapeMount	0	1
Koubia	GrandCapeMount	0	1
Lelouma	GrandCapeMount	0	1
Labe	GrandCapeMount	0	1
Mali	GrandCapeMount	0	1
Tougue	GrandCapeMount	0	1
Dalaba	GrandCapeMount	0	1
Mamou	GrandCapeMount	0	1
Pita	GrandCapeMount	0	1
Beyla	GrandCapeMount	0	1
Gueckedou	GrandCapeMount	0	1
Lola	GrandCapeMount	0	1
Macenta	GrandCapeMount	0	1
Nzerekore	GrandCapeMount	0	1
Yamou	GrandCapeMount	0	1
Kailahun	GrandCapeMount	0	1
Kenema	GrandCapeMount	1	1
Kono	GrandCapeMount	0	1
Bombali	GrandCapeMount	0	1
Kambia	GrandCapeMount	0	1
Koinadugu	GrandCapeMount	0	1
PortLoko	GrandCapeMount	0	1
Tonkolili	GrandCapeMount	0	1
Bo	GrandCapeMount	0	1
Bonthe	GrandCapeMount	0	1
Moyamba	GrandCapeMount	0	1
Pujehun	GrandCapeMount	1	1
WesternRural	GrandCapeMount	0	1
WesternUrban	GrandCapeMount	0	1
Gabu	GrandCapeMount	0	1
Tombali	GrandCapeMount	0	1
GrandGedeh	GrandBassa	0	0
GrandKru	GrandBassa	0	0
Lofa	GrandBassa	0	0
Margibi	GrandBassa	1	0
Maryland	GrandBassa	0	0
Montserrado	GrandBassa	0	0
Nimba	GrandBassa	1	0
RiverCess	GrandBassa	1	0
RiverGee	GrandBassa	0	0
Sinoe	GrandBassa	0	0
Boffa	GrandBassa	0	1
Boke	GrandBassa	0	1
Fria	GrandBassa	0	1
Gaoual	GrandBassa	0	1
Koundara	GrandBassa	0	1
Conakry	GrandBassa	0	1
Dabola	GrandBassa	0	1
Dinguiraye	GrandBassa	0	1
Faranah	GrandBassa	0	1
Kissidougou	GrandBassa	0	1
Kerouane	GrandBassa	0	1
Kankan	GrandBassa	0	1
Kouroussa	GrandBassa	0	1
Mandiana	GrandBassa	0	1
Siguiri	GrandBassa	0	1
Coyah	GrandBassa	0	1
Dubreka	GrandBassa	0	1
Forecariah	GrandBassa	0	1
Kindia	GrandBassa	0	1
Telimele	GrandBassa	0	1
Koubia	GrandBassa	0	1
Lelouma	GrandBassa	0	1
Labe	GrandBassa	0	1
Mali	GrandBassa	0	1
Tougue	GrandBassa	0	1
Dalaba	GrandBassa	0	1
Mamou	GrandBassa	0	1
Pita	GrandBassa	0	1
Beyla	GrandBassa	0	1
Gueckedou	GrandBassa	0	1
Lola	GrandBassa	0	1
Macenta	GrandBassa	0	1
Nzerekore	GrandBassa	0	1
Yamou	GrandBassa	0	1
Kailahun	GrandBassa	0	1
Kenema	GrandBassa	0	1
Kono	GrandBassa	0	1
Bombali	GrandBassa	0	1
Kambia	GrandBassa	0	1
Koinadugu	GrandBassa	0	1
PortLoko	GrandBassa	0	1
Tonkolili	GrandBassa	0	1
Bo	GrandBassa	0	1
Bonthe	GrandBassa	0	1
Moyamba	GrandBassa	0	1
Pujehun	GrandBassa	0	1
WesternRural	GrandBassa	0	1
WesternUrban	GrandBassa	0	1
Gabu	GrandBassa	0	1
Tombali	GrandBassa	0	1
GrandKru	GrandGedeh	0	0
Lofa	GrandGedeh	0	0
Margibi	GrandGedeh	0	0
Maryland	GrandGedeh	0	0
Montserrado	GrandGedeh	0	0
Nimba	GrandGedeh	1	0
RiverCess	GrandGedeh	1	0
RiverGee	GrandGedeh	1	0
Sinoe	GrandGedeh	1	0
Boffa	GrandGedeh	0	1
Boke	GrandGedeh	0	1
Fria	GrandGedeh	0	1
Gaoual	GrandGedeh	0	1
Koundara	GrandGedeh	0	1
Conakry	GrandGedeh	0	1
Dabola	GrandGedeh	0	1
Dinguiraye	GrandGedeh	0	1
Faranah	GrandGedeh	0	1
Kissidougou	GrandGedeh	0	1
Kerouane	GrandGedeh	0	1
Kankan	GrandGedeh	0	1
Kouroussa	GrandGedeh	0	1
Mandiana	GrandGedeh	0	1
Siguiri	GrandGedeh	0	1
Coyah	GrandGedeh	0	1
Dubreka	GrandGedeh	0	1
Forecariah	GrandGedeh	0	1
Kindia	GrandGedeh	0	1
Telimele	GrandGedeh	0	1
Koubia	GrandGedeh	0	1
Lelouma	GrandGedeh	0	1
Labe	GrandGedeh	0	1
Mali	GrandGedeh	0	1
Tougue	GrandGedeh	0	1
Dalaba	GrandGedeh	0	1
Mamou	GrandGedeh	0	1
Pita	GrandGedeh	0	1
Beyla	GrandGedeh	0	1
Gueckedou	GrandGedeh	0	1
Lola	GrandGedeh	0	1
Macenta	GrandGedeh	0	1
Nzerekore	GrandGedeh	0	1
Yamou	GrandGedeh	0	1
Kailahun	GrandGedeh	0	1
Kenema	GrandGedeh	0	1
Kono	GrandGedeh	0	1
Bombali	GrandGedeh	0	1
Kambia	GrandGedeh	0	1
Koinadugu	GrandGedeh	0	1
PortLoko	GrandGedeh	0	1
Tonkolili	GrandGedeh	0	1
Bo	GrandGedeh	0	1
Bonthe	GrandGedeh	0	1
Moyamba	GrandGedeh	0	1
Pujehun	GrandGedeh	0	1
WesternRural	GrandGedeh	0	1
WesternUrban	GrandGedeh	0	1
Gabu	GrandGedeh	0	1
Tombali	GrandGedeh	0	1
Lofa	GrandKru	0	0
Margibi	GrandKru	0	0
Maryland	GrandKru	1	0
Montserrado	GrandKru	0	0
Nimba	GrandKru	0	0
RiverCess	GrandKru	0	0
RiverGee	GrandKru	1	0
Sinoe	GrandKru	1	0
Boffa	GrandKru	0	1
Boke	GrandKru	0	1
Fria	GrandKru	0	1
Gaoual	GrandKru	0	1
Koundara	GrandKru	0	1
Conakry	GrandKru	0	1
Dabola	GrandKru	0	1
Dinguiraye	GrandKru	0	1
Faranah	GrandKru	0	1
Kissidougou	GrandKru	0	1
Kerouane	GrandKru	0	1
Kankan	GrandKru	0	1
Kouroussa	GrandKru	0	1
Mandiana	GrandKru	0	1
Siguiri	GrandKru	0	1
Coyah	GrandKru	0	1
Dubreka	GrandKru	0	1
Forecariah	GrandKru	0	1
Kindia	GrandKru	0	1
Telimele	GrandKru	0	1
Koubia	GrandKru	0	1
Lelouma	GrandKru	0	1
Labe	GrandKru	0	1
Mali	GrandKru	0	1
Tougue	GrandKru	0	1
Dalaba	GrandKru	0	1
Mamou	GrandKru	0	1
Pita	GrandKru	0	1
Beyla	GrandKru	0	1
Gueckedou	GrandKru	0	1
Lola	GrandKru	0	1
Macenta	GrandKru	0	1
Nzerekore	GrandKru	0	1
Yamou	GrandKru	0	1
Kailahun	GrandKru	0	1
Kenema	GrandKru	0	1
Kono	GrandKru	0	1
Bombali	GrandKru	0	1
Kambia	GrandKru	0	1
Koinadugu	GrandKru	0	1
PortLoko	GrandKru	0	1
Tonkolili	GrandKru	0	1
Bo	GrandKru	0	1
Bonthe	GrandKru	0	1
Moyamba	GrandKru	0	1
Pujehun	GrandKru	0	1
WesternRural	GrandKru	0	1
WesternUrban	GrandKru	0	1
Gabu	GrandKru	0	1
Tombali	GrandKru	0	1
Margibi	Lofa	0	0
Maryland	Lofa	0	0
Montserrado	Lofa	0	0
Nimba	Lofa	0	0
RiverCess	Lofa	0	0
RiverGee	Lofa	0	0
Sinoe	Lofa	0	0
Boffa	Lofa	0	1
Boke	Lofa	0	1
Fria	Lofa	0	1
Gaoual	Lofa	0	1
Koundara	Lofa	0	1
Conakry	Lofa	0	1
Dabola	Lofa	0	1
Dinguiraye	Lofa	0	1
Faranah	Lofa	0	1
Kissidougou	Lofa	0	1
Kerouane	Lofa	0	1
Kankan	Lofa	0	1
Kouroussa	Lofa	0	1
Mandiana	Lofa	0	1
Siguiri	Lofa	0	1
Coyah	Lofa	0	1
Dubreka	Lofa	0	1
Forecariah	Lofa	0	1
Kindia	Lofa	0	1
Telimele	Lofa	0	1
Koubia	Lofa	0	1
Lelouma	Lofa	0	1
Labe	Lofa	0	1
Mali	Lofa	0	1
Tougue	Lofa	0	1
Dalaba	Lofa	0	1
Mamou	Lofa	0	1
Pita	Lofa	0	1
Beyla	Lofa	0	1
Gueckedou	Lofa	1	1
Lola	Lofa	0	1
Macenta	Lofa	1	1
Nzerekore	Lofa	0	1
Yamou	Lofa	1	1
Kailahun	Lofa	1	1
Kenema	Lofa	0	1
Kono	Lofa	0	1
Bombali	Lofa	0	1
Kambia	Lofa	0	1
Koinadugu	Lofa	0	1
PortLoko	Lofa	0	1
Tonkolili	Lofa	0	1
Bo	Lofa	0	1
Bonthe	Lofa	0	1
Moyamba	Lofa	0	1
Pujehun	Lofa	0	1
WesternRural	Lofa	0	1
WesternUrban	Lofa	0	1
Gabu	Lofa	0	1
Tombali	Lofa	0	1
Maryland	Margibi	0	0
Montserrado	Margibi	1	0
Nimba	Margibi	0	0
RiverCess	Margibi	0	0
RiverGee	Margibi	0	0
Sinoe	Margibi	0	0
Boffa	Margibi	0	1
Boke	Margibi	0	1
Fria	Margibi	0	1
Gaoual	Margibi	0	1
Koundara	Margibi	0	1
Conakry	Margibi	0	1
Dabola	Margibi	0	1
Dinguiraye	Margibi	0	1
Faranah	Margibi	0	1
Kissidougou	Margibi	0	1
Kerouane	Margibi	0	1
Kankan	Margibi	0	1
Kouroussa	Margibi	0	1
Mandiana	Margibi	0	1
Siguiri	Margibi	0	1
Coyah	Margibi	0	1
Dubreka	Margibi	0	1
Forecariah	Margibi	0	1
Kindia	Margibi	0	1
Telimele	Margibi	0	1
Koubia	Margibi	0	1
Lelouma	Margibi	0	1
Labe	Margibi	0	1
Mali	Margibi	0	1
Tougue	Margibi	0	1
Dalaba	Margibi	0	1
Mamou	Margibi	0	1
Pita	Margibi	0	1
Beyla	Margibi	0	1
Gueckedou	Margibi	0	1
Lola	Margibi	0	1
Macenta	Margibi	0	1
Nzerekore	Margibi	0	1
Yamou	Margibi	0	1
Kailahun	Margibi	0	1
Kenema	Margibi	0	1
Kono	Margibi	0	1
Bombali	Margibi	0	1
Kambia	Margibi	0	1
Koinadugu	Margibi	0	1
PortLoko	Margibi	0	1
Tonkolili	Margibi	0	1
Bo	Margibi	0	1
Bonthe	Margibi	0	1
Moyamba	Margibi	0	1
Pujehun	Margibi	0	1
WesternRural	Margibi	0	1
WesternUrban	Margibi	0	1
Gabu	Margibi	0	1
Tombali	Margibi	0	1
Montserrado	Maryland	0	0
Nimba	Maryland	0	0
RiverCess	Maryland	0	0
RiverGee	Maryland	1	0
Sinoe	Maryland	0	0
Boffa	Maryland	0	1
Boke	Maryland	0	1
Fria	Maryland	0	1
Gaoual	Maryland	0	1
Koundara	Maryland	0	1
Conakry	Maryland	0	1
Dabola	Maryland	0	1
Dinguiraye	Maryland	0	1
Faranah	Maryland	0	1
Kissidougou	Maryland	0	1
Kerouane	Maryland	0	1
Kankan	Maryland	0	1
Kouroussa	Maryland	0	1
Mandiana	Maryland	0	1
Siguiri	Maryland	0	1
Coyah	Maryland	0	1
Dubreka	Maryland	0	1
Forecariah	Maryland	0	1
Kindia	Maryland	0	1
Telimele	Maryland	0	1
Koubia	Maryland	0	1
Lelouma	Maryland	0	1
Labe	Maryland	0	1
Mali	Maryland	0	1
Tougue	Maryland	0	1
Dalaba	Maryland	0	1
Mamou	Maryland	0	1
Pita	Maryland	0	1
Beyla	Maryland	0	1
Gueckedou	Maryland	0	1
Lola	Maryland	0	1
Macenta	Maryland	0	1
Nzerekore	Maryland	0	1
Yamou	Maryland	0	1
Kailahun	Maryland	0	1
Kenema	Maryland	0	1
Kono	Maryland	0	1
Bombali	Maryland	0	1
Kambia	Maryland	0	1
Koinadugu	Maryland	0	1
PortLoko	Maryland	0	1
Tonkolili	Maryland	0	1
Bo	Maryland	0	1
Bonthe	Maryland	0	1
Moyamba	Maryland	0	1
Pujehun	Maryland	0	1
WesternRural	Maryland	0	1
WesternUrban	Maryland	0	1
Gabu	Maryland	0	1
Tombali	Maryland	0	1
Nimba	Montserrado	0	0
RiverCess	Montserrado	0	0
RiverGee	Montserrado	0	0
Sinoe	Montserrado	0	0
Boffa	Montserrado	0	1
Boke	Montserrado	0	1
Fria	Montserrado	0	1
Gaoual	Montserrado	0	1
Koundara	Montserrado	0	1
Conakry	Montserrado	0	1
Dabola	Montserrado	0	1
Dinguiraye	Montserrado	0	1
Faranah	Montserrado	0	1
Kissidougou	Montserrado	0	1
Kerouane	Montserrado	0	1
Kankan	Montserrado	0	1
Kouroussa	Montserrado	0	1
Mandiana	Montserrado	0	1
Siguiri	Montserrado	0	1
Coyah	Montserrado	0	1
Dubreka	Montserrado	0	1
Forecariah	Montserrado	0	1
Kindia	Montserrado	0	1
Telimele	Montserrado	0	1
Koubia	Montserrado	0	1
Lelouma	Montserrado	0	1
Labe	Montserrado	0	1
Mali	Montserrado	0	1
Tougue	Montserrado	0	1
Dalaba	Montserrado	0	1
Mamou	Montserrado	0	1
Pita	Montserrado	0	1
Beyla	Montserrado	0	1
Gueckedou	Montserrado	0	1
Lola	Montserrado	0	1
Macenta	Montserrado	0	1
Nzerekore	Montserrado	0	1
Yamou	Montserrado	0	1
Kailahun	Montserrado	0	1
Kenema	Montserrado	0	1
Kono	Montserrado	0	1
Bombali	Montserrado	0	1
Kambia	Montserrado	0	1
Koinadugu	Montserrado	0	1
PortLoko	Montserrado	0	1
Tonkolili	Montserrado	0	1
Bo	Montserrado	0	1
Bonthe	Montserrado	0	1
Moyamba	Montserrado	0	1
Pujehun	Montserrado	0	1
WesternRural	Montserrado	0	1
WesternUrban	Montserrado	0	1
Gabu	Montserrado	0	1
Tombali	Montserrado	0	1
RiverCess	Nimba	1	0
RiverGee	Nimba	0	0
Sinoe	Nimba	1	0
Boffa	Nimba	0	1
Boke	Nimba	0	1
Fria	Nimba	0	1
Gaoual	Nimba	0	1
Koundara	Nimba	0	1
Conakry	Nimba	0	1
Dabola	Nimba	0	1
Dinguiraye	Nimba	0	1
Faranah	Nimba	0	1
Kissidougou	Nimba	0	1
Kerouane	Nimba	0	1
Kankan	Nimba	0	1
Kouroussa	Nimba	0	1
Mandiana	Nimba	0	1
Siguiri	Nimba	0	1
Coyah	Nimba	0	1
Dubreka	Nimba	0	1
Forecariah	Nimba	0	1
Kindia	Nimba	0	1
Telimele	Nimba	0	1
Koubia	Nimba	0	1
Lelouma	Nimba	0	1
Labe	Nimba	0	1
Mali	Nimba	0	1
Tougue	Nimba	0	1
Dalaba	Nimba	0	1
Mamou	Nimba	0	1
Pita	Nimba	0	1
Beyla	Nimba	0	1
Gueckedou	Nimba	0	1
Lola	Nimba	1	1
Macenta	Nimba	0	1
Nzerekore	Nimba	1	1
Yamou	Nimba	1	1
Kailahun	Nimba	0	1
Kenema	Nimba	0	1
Kono	Nimba	0	1
Bombali	Nimba	0	1
Kambia	Nimba	0	1
Koinadugu	Nimba	0	1
PortLoko	Nimba	0	1
Tonkolili	Nimba	0	1
Bo	Nimba	0	1
Bonthe	Nimba	0	1
Moyamba	Nimba	0	1
Pujehun	Nimba	0	1
WesternRural	Nimba	0	1
WesternUrban	Nimba	0	1
Gabu	Nimba	0	1
Tombali	Nimba	0	1
RiverGee	RiverCess	0	0
Sinoe	RiverCess	1	0
Boffa	RiverCess	0	1
Boke	RiverCess	0	1
Fria	RiverCess	0	1
Gaoual	RiverCess	0	1
Koundara	RiverCess	0	1
Conakry	RiverCess	0	1
Dabola	RiverCess	0	1
Dinguiraye	RiverCess	0	1
Faranah	RiverCess	0	1
Kissidougou	RiverCess	0	1
Kerouane	RiverCess	0	1
Kankan	RiverCess	0	1
Kouroussa	RiverCess	0	1
Mandiana	RiverCess	0	1
Siguiri	RiverCess	0	1
Coyah	RiverCess	0	1
Dubreka	RiverCess	0	1
Forecariah	RiverCess	0	1
Kindia	RiverCess	0	1
Telimele	RiverCess	0	1
Koubia	RiverCess	0	1
Lelouma	RiverCess	0	1
Labe	RiverCess	0	1
Mali	RiverCess	0	1
Tougue	RiverCess	0	1
Dalaba	RiverCess	0	1
Mamou	RiverCess	0	1
Pita	RiverCess	0	1
Beyla	RiverCess	0	1
Gueckedou	RiverCess	0	1
Lola	RiverCess	0	1
Macenta	RiverCess	0	1
Nzerekore	RiverCess	0	1
Yamou	RiverCess	0	1
Kailahun	RiverCess	0	1
Kenema	RiverCess	0	1
Kono	RiverCess	0	1
Bombali	RiverCess	0	1
Kambia	RiverCess	0	1
Koinadugu	RiverCess	0	1
PortLoko	RiverCess	0	1
Tonkolili	RiverCess	0	1
Bo	RiverCess	0	1
Bonthe	RiverCess	0	1
Moyamba	RiverCess	0	1
Pujehun	RiverCess	0	1
WesternRural	RiverCess	0	1
WesternUrban	RiverCess	0	1
Gabu	RiverCess	0	1
Tombali	RiverCess	0	1
Sinoe	RiverGee	1	0
Boffa	RiverGee	0	1
Boke	RiverGee	0	1
Fria	RiverGee	0	1
Gaoual	RiverGee	0	1
Koundara	RiverGee	0	1
Conakry	RiverGee	0	1
Dabola	RiverGee	0	1
Dinguiraye	RiverGee	0	1
Faranah	RiverGee	0	1
Kissidougou	RiverGee	0	1
Kerouane	RiverGee	0	1
Kankan	RiverGee	0	1
Kouroussa	RiverGee	0	1
Mandiana	RiverGee	0	1
Siguiri	RiverGee	0	1
Coyah	RiverGee	0	1
Dubreka	RiverGee	0	1
Forecariah	RiverGee	0	1
Kindia	RiverGee	0	1
Telimele	RiverGee	0	1
Koubia	RiverGee	0	1
Lelouma	RiverGee	0	1
Labe	RiverGee	0	1
Mali	RiverGee	0	1
Tougue	RiverGee	0	1
Dalaba	RiverGee	0	1
Mamou	RiverGee	0	1
Pita	RiverGee	0	1
Beyla	RiverGee	0	1
Gueckedou	RiverGee	0	1
Lola	RiverGee	0	1
Macenta	RiverGee	0	1
Nzerekore	RiverGee	0	1
Yamou	RiverGee	0	1
Kailahun	RiverGee	0	1
Kenema	RiverGee	0	1
Kono	RiverGee	0	1
Bombali	RiverGee	0	1
Kambia	RiverGee	0	1
Koinadugu	RiverGee	0	1
PortLoko	RiverGee	0	1
Tonkolili	RiverGee	0	1
Bo	RiverGee	0	1
Bonthe	RiverGee	0	1
Moyamba	RiverGee	0	1
Pujehun	RiverGee	0	1
WesternRural	RiverGee	0	1
WesternUrban	RiverGee	0	1
Gabu	RiverGee	0	1
Tombali	RiverGee	0	1
Boffa	Sinoe	0	1
Boke	Sinoe	0	1
Fria	Sinoe	0	1
Gaoual	Sinoe	0	1
Koundara	Sinoe	0	1
Conakry	Sinoe	0	1
Dabola	Sinoe	0	1
Dinguiraye	Sinoe	0	1
Faranah	Sinoe	0	1
Kissidougou	Sinoe	0	1
Kerouane	Sinoe	0	1
Kankan	Sinoe	0	1
Kouroussa	Sinoe	0	1
Mandiana	Sinoe	0	1
Siguiri	Sinoe	0	1
Coyah	Sinoe	0	1
Dubreka	Sinoe	0	1
Forecariah	Sinoe	0	1
Kindia	Sinoe	0	1
Telimele	Sinoe	0	1
Koubia	Sinoe	0	1
Lelouma	Sinoe	0	1
Labe	Sinoe	0	1
Mali	Sinoe	0	1
Tougue	Sinoe	0	1
Dalaba	Sinoe	0	1
Mamou	Sinoe	0	1
Pita	Sinoe	0	1
Beyla	Sinoe	0	1
Gueckedou	Sinoe	0	1
Lola	Sinoe	0	1
Macenta	Sinoe	0	1
Nzerekore	Sinoe	0	1
Yamou	Sinoe	0	1
Kailahun	Sinoe	0	1
Kenema	Sinoe	0	1
Kono	Sinoe	0	1
Bombali	Sinoe	0	1
Kambia	Sinoe	0	1
Koinadugu	Sinoe	0	1
PortLoko	Sinoe	0	1
Tonkolili	Sinoe	0	1
Bo	Sinoe	0	1
Bonthe	Sinoe	0	1
Moyamba	Sinoe	0	1
Pujehun	Sinoe	0	1
WesternRural	Sinoe	0	1
WesternUrban	Sinoe	0	1
Gabu	Sinoe	0	1
Tombali	Sinoe	0	1
Boke	Boffa	1	0
Fria	Boffa	1	0
Gaoual	Boffa	0	0
Koundara	Boffa	0	0
Conakry	Boffa	0	0
Dabola	Boffa	0	0
Dinguiraye	Boffa	0	0
Faranah	Boffa	0	0
Kissidougou	Boffa	0	0
Kerouane	Boffa	0	0
Kankan	Boffa	0	0
Kouroussa	Boffa	0	0
Mandiana	Boffa	0	0
Siguiri	Boffa	0	0
Coyah	Boffa	0	0
Dubreka	Boffa	1	0
Forecariah	Boffa	0	0
Kindia	Boffa	0	0
Telimele	Boffa	1	0
Koubia	Boffa	0	0
Lelouma	Boffa	0	0
Labe	Boffa	0	0
Mali	Boffa	0	0
Tougue	Boffa	0	0
Dalaba	Boffa	0	0
Mamou	Boffa	0	0
Pita	Boffa	0	0
Beyla	Boffa	0	0
Gueckedou	Boffa	0	0
Lola	Boffa	0	0
Macenta	Boffa	0	0
Nzerekore	Boffa	0	0
Yamou	Boffa	0	0
Kailahun	Boffa	0	1
Kenema	Boffa	0	1
Kono	Boffa	0	1
Bombali	Boffa	0	1
Kambia	Boffa	0	1
Koinadugu	Boffa	0	1
PortLoko	Boffa	0	1
Tonkolili	Boffa	0	1
Bo	Boffa	0	1
Bonthe	Boffa	0	1
Moyamba	Boffa	0	1
Pujehun	Boffa	0	1
WesternRural	Boffa	0	1
WesternUrban	Boffa	0	1
Gabu	Boffa	0	1
Tombali	Boffa	0	1
Fria	Boke	0	0
Gaoual	Boke	1	0
Koundara	Boke	0	0
Conakry	Boke	0	0
Dabola	Boke	0	0
Dinguiraye	Boke	0	0
Faranah	Boke	0	0
Kissidougou	Boke	0	0
Kerouane	Boke	0	0
Kankan	Boke	0	0
Kouroussa	Boke	0	0
Mandiana	Boke	0	0
Siguiri	Boke	0	0
Coyah	Boke	0	0
Dubreka	Boke	0	0
Forecariah	Boke	0	0
Kindia	Boke	0	0
Telimele	Boke	1	0
Koubia	Boke	0	0
Lelouma	Boke	0	0
Labe	Boke	0	0
Mali	Boke	0	0
Tougue	Boke	0	0
Dalaba	Boke	0	0
Mamou	Boke	0	0
Pita	Boke	0	0
Beyla	Boke	0	0
Gueckedou	Boke	0	0
Lola	Boke	0	0
Macenta	Boke	0	0
Nzerekore	Boke	0	0
Yamou	Boke	0	0
Kailahun	Boke	0	1
Kenema	Boke	0	1
Kono	Boke	0	1
Bombali	Boke	0	1
Kambia	Boke	0	1
Koinadugu	Boke	0	1
PortLoko	Boke	0	1
Tonkolili	Boke	0	1
Bo	Boke	0	1
Bonthe	Boke	0	1
Moyamba	Boke	0	1
Pujehun	Boke	0	1
WesternRural	Boke	0	1
WesternUrban	Boke	0	1
Gabu	Boke	1	1
Tombali	Boke	1	1
Gaoual	Fria	0	0
Koundara	Fria	0	0
Conakry	Fria	0	0
Dabola	Fria	0	0
Dinguiraye	Fria	0	0
Faranah	Fria	0	0
Kissidougou	Fria	0	0
Kerouane	Fria	0	0
Kankan	Fria	0	0
Kouroussa	Fria	0	0
Mandiana	Fria	0	0
Siguiri	Fria	0	0
Coyah	Fria	0	0
Dubreka	Fria	1	0
Forecariah	Fria	0	0
Kindia	Fria	0	0
Telimele	Fria	1	0
Koubia	Fria	0	0
Lelouma	Fria	0	0
Labe	Fria	0	0
Mali	Fria	0	0
Tougue	Fria	0	0
Dalaba	Fria	0	0
Mamou	Fria	0	0
Pita	Fria	0	0
Beyla	Fria	0	0
Gueckedou	Fria	0	0
Lola	Fria	0	0
Macenta	Fria	0	0
Nzerekore	Fria	0	0
Yamou	Fria	0	0
Kailahun	Fria	0	1
Kenema	Fria	0	1
Kono	Fria	0	1
Bombali	Fria	0	1
Kambia	Fria	0	1
Koinadugu	Fria	0	1
PortLoko	Fria	0	1
Tonkolili	Fria	0	1
Bo	Fria	0	1
Bonthe	Fria	0	1
Moyamba	Fria	0	1
Pujehun	Fria	0	1
WesternRural	Fria	0	1
WesternUrban	Fria	0	1
Gabu	Fria	0	1
Tombali	Fria	0	1
Koundara	Gaoual	1	0
Conakry	Gaoual	0	0
Dabola	Gaoual	0	0
Dinguiraye	Gaoual	0	0
Faranah	Gaoual	0	0
Kissidougou	Gaoual	0	0
Kerouane	Gaoual	0	0
Kankan	Gaoual	0	0
Kouroussa	Gaoual	0	0
Mandiana	Gaoual	0	0
Siguiri	Gaoual	0	0
Coyah	Gaoual	0	0
Dubreka	Gaoual	0	0
Forecariah	Gaoual	0	0
Kindia	Gaoual	0	0
Telimele	Gaoual	1	0
Koubia	Gaoual	0	0
Lelouma	Gaoual	1	0
Labe	Gaoual	0	0
Mali	Gaoual	1	0
Tougue	Gaoual	0	0
Dalaba	Gaoual	0	0
Mamou	Gaoual	0	0
Pita	Gaoual	0	0
Beyla	Gaoual	0	0
Gueckedou	Gaoual	0	0
Lola	Gaoual	0	0
Macenta	Gaoual	0	0
Nzerekore	Gaoual	0	0
Yamou	Gaoual	0	0
Kailahun	Gaoual	0	1
Kenema	Gaoual	0	1
Kono	Gaoual	0	1
Bombali	Gaoual	0	1
Kambia	Gaoual	0	1
Koinadugu	Gaoual	0	1
PortLoko	Gaoual	0	1
Tonkolili	Gaoual	0	1
Bo	Gaoual	0	1
Bonthe	Gaoual	0	1
Moyamba	Gaoual	0	1
Pujehun	Gaoual	0	1
WesternRural	Gaoual	0	1
WesternUrban	Gaoual	0	1
Gabu	Gaoual	1	1
Tombali	Gaoual	0	1
Conakry	Koundara	0	0
Dabola	Koundara	0	0
Dinguiraye	Koundara	0	0
Faranah	Koundara	0	0
Kissidougou	Koundara	0	0
Kerouane	Koundara	0	0
Kankan	Koundara	0	0
Kouroussa	Koundara	0	0
Mandiana	Koundara	0	0
Siguiri	Koundara	0	0
Coyah	Koundara	0	0
Dubreka	Koundara	0	0
Forecariah	Koundara	0	0
Kindia	Koundara	0	0
Telimele	Koundara	0	0
Koubia	Koundara	0	0
Lelouma	Koundara	0	0
Labe	Koundara	0	0
Mali	Koundara	1	0
Tougue	Koundara	0	0
Dalaba	Koundara	0	0
Mamou	Koundara	0	0
Pita	Koundara	0	0
Beyla	Koundara	0	0
Gueckedou	Koundara	0	0
Lola	Koundara	0	0
Macenta	Koundara	0	0
Nzerekore	Koundara	0	0
Yamou	Koundara	0	0
Kailahun	Koundara	0	1
Kenema	Koundara	0	1
Kono	Koundara	0	1
Bombali	Koundara	0	1
Kambia	Koundara	0	1
Koinadugu	Koundara	0	1
PortLoko	Koundara	0	1
Tonkolili	Koundara	0	1
Bo	Koundara	0	1
Bonthe	Koundara	0	1
Moyamba	Koundara	0	1
Pujehun	Koundara	0	1
WesternRural	Koundara	0	1
WesternUrban	Koundara	0	1
Gabu	Koundara	1	1
Tombali	Koundara	0	1
Dabola	Conakry	0	0
Dinguiraye	Conakry	0	0
Faranah	Conakry	0	0
Kissidougou	Conakry	0	0
Kerouane	Conakry	0	0
Kankan	Conakry	0	0
Kouroussa	Conakry	0	0
Mandiana	Conakry	0	0
Siguiri	Conakry	0	0
Coyah	Conakry	1	0
Dubreka	Conakry	0	0
Forecariah	Conakry	1	0
Kindia	Conakry	0	0
Telimele	Conakry	0	0
Koubia	Conakry	0	0
Lelouma	Conakry	0	0
Labe	Conakry	0	0
Mali	Conakry	0	0
Tougue	Conakry	0	0
Dalaba	Conakry	0	0
Mamou	Conakry	0	0
Pita	Conakry	0	0
Beyla	Conakry	0	0
